songID,varID,lyrics_writer,song_writer,arranger,link,singleID,albumID
1144,1,イイジマケン,イイジマケン,イイジマケン,http://www.up-front-works.jp/release/detail/EPCE-5526/,,90
1145,1,久保田洋司,藤末樹、崎田樹会,齋藤真也,http://www.up-front-works.jp/release/detail/EPCE-5526/,,90
1146,1,イイジマケン,イイジマケン,イイジマケン,http://www.up-front-works.jp/release/detail/EPCE-5526/,,90
1147,1,井田実,前澤寛之,朝井泰生,http://www.up-front-works.jp/release/detail/EPCE-5439/,,91
1148,1,つんく,つんく,湯浅公一,http://www.up-front-works.jp/release/detail/EPCE-5527/,,92
1149,1,小山哉枝,田代智一,安岡洋一郎,http://www.up-front-works.jp/release/detail/EPCE-5623/,,93
1150,1,西村ちさと,齋藤真也,齋藤真也,http://www.up-front-works.jp/release/detail/EPCE-5528/,,93
1151,1,YumYum,MenMen,MenMen,http://www.up-front-works.jp/release/detail/EPCE-5528/,,93
1152,1,実ノ里,斎藤悠弥,斎藤悠弥,http://www.up-front-works.jp/release/detail/EPCE-5528/,,93
1153,1,実ノ里,斎藤悠弥,斎藤悠弥,http://www.up-front-works.jp/release/detail/EPCE-5528/,,93
1154,1,KAN,KAN,添田啓二、KAN,http://www.up-front-works.jp/release/detail/EPCE-5602/,280,
1155,1,KAN,KAN,小林信吾、KAN,http://www.up-front-works.jp/release/detail/EPCE-5590/,280,
1156,1,,,,抱きしめて・・・涙,,,94
1157,1,つんく,つんく,山崎淳,http://www.up-front-works.jp/release/detail/EPCE-5534/,,94
1158,1,つんく,つんく,鈴木俊介,http://www.up-front-works.jp/release/detail/EPCE-5534/,,94
1159,1,つんく,つんく,平田祥一郎,http://www.up-front-works.jp/release/detail/EPCE-5534/,,94
1160,1,まこと,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5534/,,94
1161,1,三浦徳子,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5534/,,94
1162,1,つんく,はたけ,田中直,http://www.up-front-works.jp/release/detail/EPCE-5534/,,94
1163,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5534/,,94
1164,1,岩里祐穂,AKIRASTAR,西川進,https://mdb.tower.jp/release/11599512/The-Best-Buono!-%EF%BC%BB2CD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E,281,
1165,1,川上夏季,小林哲也,知野芳彦,https://mdb.tower.jp/release/11599512/The-Best-Buono!-%EF%BC%BB2CD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E,281,
1166,1,磯崎健史,磯崎健史,nishi-ken,http://www.up-front-works.jp/release/detail/EPCE-5590/,282,
1167,1,meg rock,meg rock,加藤大祐,http://www.up-front-works.jp/release/detail/EPCE-5536/,282,
1168,1,川上夏季,木之下慶行,木之下慶行,https://mdb.tower.jp/release/11599512/The-Best-Buono!-%EF%BC%BB2CD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E,,95
1169,1,岩里祐穂,AKIRASTAR,AKIRASTAR,https://mdb.tower.jp/release/11599512/The-Best-Buono!-%EF%BC%BB2CD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E,,95
1170,1,岩里祐穂,Gajin,佐久間誠,https://mdb.tower.jp/release/11349303/Cafe-Buono!--%EF%BC%BBCD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E7%94%9F%E7%94%A3%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E,,95
1171,1,岩里祐穂,A-bee,A-bee,https://mdb.tower.jp/release/11349303/Cafe-Buono!--%EF%BC%BBCD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E7%94%9F%E7%94%A3%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E,,95
1172,1,大内正徳,中野定博,中野定博,https://mdb.tower.jp/release/11349303/Cafe-Buono!--%EF%BC%BBCD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E7%94%9F%E7%94%A3%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E,,95
1173,1,川上夏季,西川進,西川進,https://mdb.tower.jp/release/11349303/Cafe-Buono!--%EF%BC%BBCD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E7%94%9F%E7%94%A3%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E,,95
1173,2,川上夏季,西川進,西川進,https://mdb.tower.jp/release/11599512/The-Best-Buono!-%EF%BC%BB2CD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E,,129
1174,1,橋本淳,筒美京平,SHUNTARO,https://mdb.tower.jp/release/11349303/Cafe-Buono!--%EF%BC%BBCD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E7%94%9F%E7%94%A3%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E,,95
1175,1,岩里祐穂,AKIRASTAR,AKIRASTAR,https://mdb.tower.jp/release/11349303/Cafe-Buono!--%EF%BC%BBCD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E7%94%9F%E7%94%A3%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E,,95
1175,2,岩里祐穂,AKIRASTAR,AKIRASTAR,https://mdb.tower.jp/release/11599512/The-Best-Buono!-%EF%BC%BB2CD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E,,129
1176,1,岩里祐穂,Gajin,佐久間誠,https://mdb.tower.jp/release/11349303/Cafe-Buono!--%EF%BC%BBCD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E7%94%9F%E7%94%A3%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E,,95
1177,1,つんく,つんく,平田祥一郎,http://www.up-front-works.jp/release/detail/EPCE-7325/,283,
1177,2,つんく,つんく,平田祥一郎,http://www.up-front-works.jp/release/detail/EPCE-5590/,,104
1177,3,つんく,つんく,平田祥一郎,http://www.up-front-works.jp/release/detail/EPCE-5915/,,151
1178,1,つんく,つんく,平田祥一郎,http://www.up-front-works.jp/release/detail/EPCE-7325/,283,
1179,1,つんく,つんく,平田祥一郎,http://www.up-front-works.jp/release/detail/EPCE-5545/,,96
1180,1,つんく,つんく,山崎淳,http://www.up-front-works.jp/release/detail/EPCE-5545/,,96
1181,1,つんく,つんく,鈴木Daichi秀行,http://www.up-front-works.jp/release/detail/EPCE-5545/,,96
1182,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5545/,,96
1183,1,つんく,つんく,平田祥一郎,http://www.up-front-works.jp/release/detail/EPCE-5545/,,96
1184,1,つんく,つんく,湯浅公一,http://www.up-front-works.jp/release/detail/EPCE-5545/,,96
1185,1,B.Meinunger (訳詞：山本伊織),R.Siegal,ダンス☆マン,http://www.up-front-works.jp/release/detail/PKCP-5278/,284,
1185,2,B.Meinunger (訳詞：山本伊織),R.Siegal,ダンス☆マン,http://www.up-front-works.jp/release/detail/PKCP-5278/,301,
1185,3,B.Meinunger (訳詞：山本伊織),R.Siegal,ダンス☆マン,http://www.up-front-works.jp/release/detail/PKCP-5278/,,165
1186,1,つんく,つんく,酒井ミキオ,http://www.up-front-works.jp/release/detail/PKCP-5278/,284,
1186,2,つんく,つんく,酒井ミキオ,http://www.up-front-works.jp/release/detail/EPCE-7325/,288,
1187,1,コモリタミノル,コモリタミノル,コモリタミノル,http://www.up-front-works.jp/release/detail/EPCE-5702/,285,
1188,1,,,,越えろ!楽天イーグルス,,286,
1189,1,つんく,つんく,鈴木Daichi秀行,http://www.up-front-works.jp/release/detail/EPCE-7462/,287,
1190,1,つんく,つんく,鈴木Daichi秀行,http://www.up-front-works.jp/release/detail/EPCE-5661/,287,
1191,1,つんく,つんく,藤澤慶昌,http://www.up-front-works.jp/release/detail/EPCE-7325/,288,
1191,2,つんく,つんく,藤澤慶昌,http://www.up-front-works.jp/release/detail/EPCE-5915/,,151
1192,1,いではく,杉本眞人,ユ・ヘジュン,http://www.up-front-works.jp/release/detail/EPCE-5590/,289,
1193,1,もりちよこ,ユ・ヘジュン,ユ・ヘジュン,http://www.up-front-works.jp/release/detail/PKCP-2036/,289,
1194,1,つんく,つんく,山崎淳,http://www.up-front-works.jp/release/detail/PKCP-5116/,290,
1195,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/PKCP-5116/,290,
1196,1,つんく,つんく,河合英嗣,http://www.up-front-works.jp/release/detail/PKCP-5116/,290,
1197,1,2℃,斎藤悠弥,斎藤悠弥,http://www.up-front-works.jp/release/detail/EPCE-5623/,291,
1197,2,,,,アナタボシ(きらりVer.),,,218
1197,3,,,,アナタボシ(のえるVer.),,,218
1197,4,,,,アナタボシ(こべにVer.),,,218
1198,1,2℃,吉田勝弥,吉田勝弥,http://www.up-front-works.jp/release/detail/EPCE-5623/,291,
1198,2,,,,サンサンGOGO(きらりVer.),,,218
1198,3,,,,サンサンGOGO(のえるVer.),,,218
1198,4,,,,サンサンGOGO(こべにVer.),,,218
1199,1,,,,Kiss!Kiss!Kiss!,,292,
1200,1,C.plece,AKIRASTAR,安部潤,https://mdb.tower.jp/release/11599512/The-Best-Buono!-%EF%BC%BB2CD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E,292,
1201,1,湯川れい子,宮川彬良,荒木啓六,http://www.up-front-works.jp/release/detail/EPCE-5611/,293,
1202,1,つんく,つんく,AKIRA,http://www.up-front-works.jp/release/detail/EPCE-5602/,294,
1203,1,つんく,つんく,江上浩太郎,http://www.up-front-works.jp/release/detail/EPCE-5559/,294,
1204,1,KAN,KAN,たいせい,http://www.up-front-works.jp/release/detail/TGCS-5025/,295,
1204,2,KAN,KAN,たいせい,http://www.up-front-works.jp/release/detail/HKCN-50102/,,122
1205,1,つんく,つんく,平田祥一郎,http://www.up-front-works.jp/release/detail/EPCE-7556/,296,
1206,1,つんく,つんく,平田祥一郎,http://www.up-front-works.jp/release/detail/PKCP-5278/,296,
1207,1,2℃,FIREWARKS,宮永治郎,http://www.up-front-works.jp/release/detail/EPCE-5623/,297,
1208,1,2℃,BOUNCEBACK,BOUNCEBACK,http://www.up-front-works.jp/release/detail/PKCP-5130/,297,
1209,1,吉岡治,宇崎竜童,川端良征,http://www.up-front-works.jp/release/detail/EPCE-7325/,298,
1209,2,吉岡治,宇崎竜童,川端良征,http://www.up-front-works.jp/release/detail/EPCE-5915/,,151
1210,1,つんく,つんく,山崎淳,http://www.up-front-works.jp/release/detail/EPCE-7325/,298,
1211,1,岩里祐穂,ムラマツテツヤ,西川進,https://musicbrainz.org/release/c598b285-cbb5-35c3-b15a-ebc53f25d6bb,299,
1212,1,川上夏季,杉浦“ラフィン”誠一郎,大久保薫,https://mdb.tower.jp/release/11599512/The-Best-Buono!-%EF%BC%BB2CD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E,299,
1213,1,つんく,つんく,鈴木俊介,http://www.up-front-works.jp/release/detail/PKCP-5123/,,97
1214,1,つんく,つんく,鈴木俊介,http://www.up-front-works.jp/release/detail/PKCP-5123/,,97
1215,1,つんく,つんく,山崎淳,http://www.up-front-works.jp/release/detail/PKCP-5123/,,97
1216,1,つんく,つんく,大久保薫,http://www.up-front-works.jp/release/detail/PKCP-5123/,,97
1217,1,つんく,つんく,山崎淳,http://www.up-front-works.jp/release/detail/PKCP-5123/,,97
1218,1,つんく,つんく,AKIRA,http://www.up-front-works.jp/release/detail/PKCP-5123/,,97
1219,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/PKCP-5123/,,97
1220,1,つんく,つんく,湯浅公一,http://www.up-front-works.jp/release/detail/PKCP-5123/,,97
1221,1,つんく,つんく,鈴木俊介,http://www.up-front-works.jp/release/detail/EPCE-5590/,300,
1221,2,つんく,つんく,鈴木俊介,http://www.up-front-works.jp/release/detail/EPCE-7325/,,178
1222,1,つんく,つんく,松井寛,http://www.up-front-works.jp/release/detail/EPCE-5575/,300,
1223,1,阿久悠,都倉俊一,笹本安詞,http://www.up-front-works.jp/release/detail/EPCE-7462/,302,
1223,2,阿久悠,都倉俊一,笹本安詞,http://www.up-front-works.jp/release/detail/EPCE-5585/,,99
1224,1,阿久悠,筒美京平,土肥真生,http://www.up-front-works.jp/release/detail/EPCE-5661/,302,
1224,2,阿久悠,筒美京平,土肥真生,http://www.up-front-works.jp/release/detail/EPCE-5585/,,99
1225,1,三浦徳子,KAN,たいせい,http://www.up-front-works.jp/release/detail/HKCN-50102/,303,
1226,1,前山田健一,前山田健一,前山田健一,http://www.up-front-works.jp/release/detail/UFCW-1071/,304,
1227,1,2℃,村井大,村井大,http://www.up-front-works.jp/release/detail/EPCE-5623/,304,
1228,1,つんく,つんく,平田祥一郎,http://www.up-front-works.jp/release/detail/PKCP-5278/,305,
1229,1,つんく,つんく,山崎淳,http://www.up-front-works.jp/release/detail/PKCP-5278/,305,
1230,1,岩里祐穂,井上慎二郎,西川進,https://mdb.tower.jp/release/11599512/The-Best-Buono!-%EF%BC%BB2CD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E,306,
1231,1,岩里祐穂,井上慎二郎,井上慎二郎,https://mdb.tower.jp/release/11599512/The-Best-Buono!-%EF%BC%BB2CD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E,306,
1232,1,角田崇徳,角田崇徳,角田崇徳,https://www.discogs.com/ja/release/3791818-hANGRY-ANGRY-Kill-Me-Kiss-Me,,98
1233,1,角田崇徳,MOTO G3,MOTO G3,https://www.discogs.com/ja/release/3791818-hANGRY-ANGRY-Kill-Me-Kiss-Me,,98
1234,1,角田崇徳,角田崇徳,井上龍仁,https://www.discogs.com/ja/release/3791818-hANGRY-ANGRY-Kill-Me-Kiss-Me,,98
1235,1,井上龍仁,角田崇徳,角田崇徳,https://www.discogs.com/ja/release/3791818-hANGRY-ANGRY-Kill-Me-Kiss-Me,,98
1236,1,森村メラ,MOTO G3,MOTO G3,https://www.discogs.com/ja/release/3791818-hANGRY-ANGRY-Kill-Me-Kiss-Me,,98
1237,1,阿久悠,都倉俊一,大久保薫,http://www.up-front-works.jp/release/detail/EPCE-5585/,,99
1238,1,阿久悠,大野克夫,周訪泰臣,http://www.up-front-works.jp/release/detail/EPCE-5585/,,99
1239,1,阿久悠,井上かつお,藤澤慶昌,http://www.up-front-works.jp/release/detail/EPCE-5585/,,99
1240,1,阿久悠,穂口雄右,土肥真生,http://www.up-front-works.jp/release/detail/EPCE-5585/,,99
1241,1,阿久悠,浜圭介,江上浩太郎,http://www.up-front-works.jp/release/detail/EPCE-5585/,,99
1242,1,阿久悠,井上忠夫,菊谷知樹 (ブラスアレンジ：竹上良成),http://www.up-front-works.jp/release/detail/EPCE-5585/,,99
1243,1,阿久悠,小林亜星,army slick,http://www.up-front-works.jp/release/detail/EPCE-5585/,,99
1244,1,阿久悠,中村泰士,大久保薫,http://www.up-front-works.jp/release/detail/EPCE-5585/,,99
1245,1,阿久悠,都倉俊一,川端良征,http://www.up-front-works.jp/release/detail/EPCE-5585/,,99
1246,1,阿久悠,都倉俊一,安岡洋一郎,http://www.up-front-works.jp/release/detail/EPCE-5585/,,99
1247,1,つんく,つんく,鈴木俊介,http://www.up-front-works.jp/release/detail/EPCE-7325/,307,
1248,1,つんく,つんく,鈴木俊介,http://www.up-front-works.jp/release/detail/EPCE-7325/,307,
1249,1,つんく,つんく,湯浅公一,http://www.up-front-works.jp/release/detail/EPCE-5677/,308,
1250,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/HKCN-50067/,308,
1251,1,谷村有美,斎藤悠弥,たいせい,http://www.up-front-works.jp/release/detail/EPCE-5831/,,104
1252,1,つんく,つんく,米光 亮&宮本賢二,http://www.up-front-works.jp/release/detail/EPCE-5602/,602,
1253,1,,,,微風(そよかぜ),,,108
1254,1,コモリタミノル,コモリタミノル,コモリタミノル,http://www.up-front-works.jp/release/detail/HKCN-50070/,,108
1255,1,中島卓偉、つんく,中島卓偉,鈴木Daichi秀行,http://www.up-front-works.jp/release/detail/HKCN-50070/,,108
1256,1,川上夏季,日比野裕史,安部潤,http://www.helloproject.com/release/detail/PCCA-02784/,309,
1257,1,川上夏季,泉典孝,中野定博,http://www.helloproject.com/release/detail/PCCA-02784/,309,
1258,1,三浦徳子,KAN,たいせい,http://www.up-front-works.jp/release/detail/HKCN-50102/,310,
1259,1,金子雄平,隆勇人,荒木啓六,http://www.up-front-works.jp/release/detail/PKCP-5130/,,110
1260,1,村井大,Antonio Lucio Vivaldi、村井大,村井大,http://www.up-front-works.jp/release/detail/PKCP-5130/,,110
1261,1,村井大,村井大,村井大,http://www.up-front-works.jp/release/detail/PKCP-5130/,,110
1262,1,AKIRASTAR,AKIRASTAR,AKIRASTAR,http://www.up-front-works.jp/release/detail/PKCP-5130/,,110
1263,1,福本公四郎,福本公四郎,荒木啓六,http://www.up-front-works.jp/release/detail/PKCP-5130/,,110
1264,1,谷藤律子,若林充,伊藤俊,http://www.up-front-works.jp/release/detail/PKCP-5130/,,110
1265,1,KAN,KAN,荒木啓六 (ブラスアレンジ：竹上良成),http://www.up-front-works.jp/release/detail/EPCE-5611/,,111
1266,1,久保田洋司,斎藤悠弥,cosma (ブラスアレンジ：竹上良成),http://www.up-front-works.jp/release/detail/EPCE-5611/,,111
1267,1,BULGE,BULGE,BULGE,http://www.up-front-works.jp/release/detail/EPCE-5611/,,111
1268,1,村井大,村井大,佐久間誠,http://www.up-front-works.jp/release/detail/EPCE-5611/,,111
1269,1,久保田洋司,中野雄太,中野雄太,http://www.up-front-works.jp/release/detail/EPCE-5831/,,111
1270,1,,,,レスキュー!レスキュー!,,,111
1271,1,久保田洋司,柳沢英樹,柳沢英樹,http://www.up-front-works.jp/release/detail/EPCE-5611/,,111
1272,1,久保田洋司,安岡洋一郎,安岡洋一郎 (ブラスアレンジ：竹上良成),http://www.up-front-works.jp/release/detail/EPCE-5611/,,111
1273,1,popY,中野雄太,中野雄太,http://www.up-front-works.jp/release/detail/EPCE-5611/,,111
1274,1,三浦徳子,つんく,AKIRASTAR、中山信彦,https://musicbrainz.org/release/c598b285-cbb5-35c3-b15a-ebc53f25d6bb,311,
1275,1,川上夏季,オオヤギヒロオ,木之下慶行,https://mdb.tower.jp/release/11599512/The-Best-Buono!-%EF%BC%BB2CD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E,311,
1276,1,つんく,つんく,鈴木Daichi秀行,http://www.up-front-works.jp/release/detail/EPCE-5612/,,112
1277,1,つんく,つんく,AKIRA,http://www.up-front-works.jp/release/detail/EPCE-5612/,,112
1278,1,つんく,つんく,鈴木俊介,http://www.up-front-works.jp/release/detail/EPCE-5612/,,112
1279,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5612/,,112
1280,1,つんく,つんく,山崎淳,http://www.up-front-works.jp/release/detail/EPCE-5612/,,112
1280,2,つんく,つんく,山崎淳,http://www.up-front-works.jp/release/detail/EPCE-5915/,,151
1281,1,つんく,つんく,藤澤慶昌,http://www.up-front-works.jp/release/detail/EPCE-5612/,,112
1282,1,つんく,つんく,平田祥一郎,http://www.up-front-works.jp/release/detail/EPCE-5612/,,112
1283,1,つんく,つんく,上杉洋史,http://www.up-front-works.jp/release/detail/EPCE-5612/,,112
1284,1,,,,デビュー!〜恋する角には福来る〜 (中国語Ver.),,,113
1284,2,,,,デビュー!〜恋する角には福来る〜,,,113
1285,1,つんく (中文詞：鄭昭仁),つんく,湯浅公一,https://musicbrainz.org/release/04cece30-0d85-4f42-b423-05ef362a1495,,113
1285,2,つんく,つんく,大久保薫/湯浅公一,http://www.up-front-works.jp/release/detail/EPCE-5774/,,115
1285,3,つんく (中文詞：鄭昭仁),つんく,湯浅公一,http://www.up-front-works.jp/release/detail/EPCE-5697/,,126
1286,1,前山田健一,前山田健一,前山田健一,http://www.up-front-works.jp/release/detail/EPCE-5677/,312,
1287,1,荒木啓六,荒木啓六,荒木啓六,http://www.up-front-works.jp/release/detail/EPCE-5615/,312,
1288,1,川上夏季,木之下慶行,木之下慶行,https://musicbrainz.org/release/c598b285-cbb5-35c3-b15a-ebc53f25d6bb,,114
1289,1,岩里祐穂,AKIRASTAR,AKIRASTAR,https://musicbrainz.org/release/c598b285-cbb5-35c3-b15a-ebc53f25d6bb,,114
1290,1,,,,消失点〜Vanishing Point〜,,,114
1292,1,岩里祐穂,AKIRASTAR,西川進,http://www.up-front-works.jp/release/detail/PKCP-5312/,,114
1293,1,岩里祐穂,AKIRASTAR,AKIRASTAR,https://musicbrainz.org/release/c598b285-cbb5-35c3-b15a-ebc53f25d6bb,,114
1293,2,岩里祐穂,AKIRASTAR,荒幡亮平,http://www.up-front-works.jp/release/detail/UFDL-1518/,612,
1294,1,岩里祐穂,Gajin,佐久間誠,https://mdb.tower.jp/release/11599512/The-Best-Buono!-%EF%BC%BB2CD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E,,114
1295,1,AKIRASTAR、岩里祐穂,AKIRASTAR,井上慎二郎、AKIRASTAR,https://mdb.tower.jp/release/11599512/The-Best-Buono!-%EF%BC%BB2CD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E,,114
1296,1,三浦徳子,山沢大洋,武藤星児,http://www.up-front-works.jp/release/detail/EPCE-5677/,313,
1297,1,三浦徳子,山沢大洋,武藤星児,http://www.up-front-works.jp/release/detail/EPCE-5617/,313,
1298,1,つんく,つんく,大久保薫,http://www.up-front-works.jp/release/detail/EPCE-7462/,314,
1299,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5661/,314,
1300,1,川上夏季,TATSUYA,安部潤,http://www.up-front-works.jp/release/detail/EPCE-5677/,315,
1301,1,川上夏季,BOUNCEBACK,BOUNCEBACK,http://www.helloproject.com/release/detail/PCCA-02850/,315,
1302,1,もりちよこ,"Yoo,HaeJoon",矢野立美,http://www.up-front-works.jp/release/detail/PKCP-2043/,316,
1303,1,もりちよこ,"Yoo,HaeJoon",矢野立美,http://www.up-front-works.jp/release/detail/PKCP-2043/,316,
1304,1,つんく,つんく,江上浩太郎,http://www.up-front-works.jp/release/detail/PKCP-5278/,317,
1305,1,つんく,つんく,上杉洋史,http://www.up-front-works.jp/release/detail/PKCP-5278/,317,
1306,1,つんく,つんく,田中直,http://www.up-front-works.jp/release/detail/EPCE-5629/,,115
1307,1,つんく,つんく,田中直,http://www.up-front-works.jp/release/detail/EPCE-5629/,,115
1308,1,つんく,つんく,湯浅公一,http://www.up-front-works.jp/release/detail/EPCE-5629/,,115
1309,1,つんく,つんく,大久保薫,http://www.up-front-works.jp/release/detail/EPCE-5629/,,115
1310,1,つんく,つんく,鈴木Daichi秀行,http://www.up-front-works.jp/release/detail/EPCE-5629/,,115
1311,1,つんく,つんく,田中直,http://www.up-front-works.jp/release/detail/UFCW-1144/,,115
1312,1,つんく,つんく,江上浩太郎,http://www.up-front-works.jp/release/detail/EPCE-5629/,,115
2318,1,,,,負けん気！強気！元気！前向き！,,,219
2319,1,,,,はてはてな,,,219
1313,1,三浦徳子,KAN,たいせい,http://www.up-front-works.jp/release/detail/HKCN-50271/,318,
1314,1,三浦徳子,KAN,たいせい,http://www.up-front-works.jp/release/detail/HKCN-50072/,318,
1315,1,カシアス島田,ユウキ,斎藤文護・岩室晶子,http://www.up-front-works.jp/release/detail/EPCE-5677/,319,
1316,1,つんく,つんく,平田祥一郎,http://www.up-front-works.jp/release/detail/EPCE-7325/,321,
1317,1,つんく,つんく,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-7325/,321,
1318,1,三浦徳子,つんく,西川進,http://www.up-front-works.jp/release/detail/EPCE-7556/,322,
1319,1,川上夏季,木之下慶行,木之下慶行,https://mdb.tower.jp/release/11599512/The-Best-Buono!-%EF%BC%BB2CD%EF%BC%8BDVD%EF%BC%BD%EF%BC%9C%E5%88%9D%E5%9B%9E%E9%99%90%E5%AE%9A%E7%9B%A4%EF%BC%9E,322,
1320,1,つんく,つんく,平田祥一郎,http://www.up-front-works.jp/release/detail/EPCE-7462/,323,
1321,1,,,,3.2.1 BREAKIN'OUT!,,323,
1322,1,三浦徳子,KAN,たいせい,http://www.up-front-works.jp/release/detail/HKCN-50271/,324,
1323,1,三浦徳子,KAN,たいせい,http://www.up-front-works.jp/release/detail/HKCN-50079/,324,
1324,1,川上夏季,斎藤悠弥,斎藤悠弥,http://www.up-front-works.jp/release/detail/EPCE-5677/,325,
1324,2,川上夏季,斎藤悠弥,斎藤悠弥,http://www.helloproject.com/release/detail/PCCA-02911/,325,
1325,1,川上夏季,木之下慶行,木之下慶行,http://www.helloproject.com/release/detail/PCCA-02911/,325,
1326,1,つんく,つんく,大久保薫,http://www.up-front-works.jp/release/detail/PKCP-5278/,326,
1327,1,つんく,つんく,平田祥一郎,http://www.up-front-works.jp/release/detail/PKCP-5278/,326,
1328,1,つんく,つんく,藤澤慶昌,http://www.up-front-works.jp/release/detail/EPCE-7556/,327,
1329,1,喜多條忠,佐瀬寿一,平田祥一郎,http://www.up-front-works.jp/release/detail/EPCE-7325/,328,
1329,2,喜多條忠,佐瀬寿一,平田祥一郎,http://www.up-front-works.jp/release/detail/EPCE-5694/,,125
1330,1,つんく,はたけ,板垣祐介,http://www.up-front-works.jp/release/detail/EPCE-7325/,328,
1331,1,中山加奈子,奥居香,田中直,http://www.up-front-works.jp/release/detail/EPCE-5645/,,117
1332,1,KAN,KAN,山崎淳,http://www.up-front-works.jp/release/detail/EPCE-5645/,,117
1333,1,小田和正,小田和正,高橋諭一,http://www.up-front-works.jp/release/detail/EPCE-5645/,,117
1334,1,米米CLUB,米米CLUB,藤澤慶昌,http://www.up-front-works.jp/release/detail/EPCE-5645/,,117
1335,1,平松愛理,平松愛理,江上浩太郎,http://www.up-front-works.jp/release/detail/EPCE-5645/,,117
1336,1,松任谷由実,松任谷由実,湯浅公一,http://www.up-front-works.jp/release/detail/EPCE-5645/,,117
1337,1,吉田美和,吉田美和,湯浅公一,http://www.up-front-works.jp/release/detail/EPCE-5645/,,117
1338,1,氷室京介,布袋寅泰,鈴木Daichi秀行,http://www.up-front-works.jp/release/detail/EPCE-5645/,,117
1339,1,松本隆,呉田軽穂,大久保薫,http://www.up-front-works.jp/release/detail/EPCE-5645/,,117
